Product_name,Price,Ratings,Features,pagenum,Original_Price,Discount,Review
Panasonic 2024 Model 2 Ton 4 Star Split Inverter with Wi-fi AC,"₹48,970",4.2,"Annual Power Usage: 1067.21 UnitsRoom Size: 151 - 200 sqft1 Year Warranty on Product, 5 Years Warranty on ODU Casting, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",9,"₹73,400",33% off,326 Ratings & 21 Reviews
Godrej 2025 Model 2 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling with Heavy Duty Cooling And P...,"₹36,920",3.9,"Annual Power Usage: 1935 UnitsRoom Size: 151 - 200 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor",9,"₹61,000",39% off,"1,690 Ratings & 104 Reviews"
Daikin 2025 Model 1.5 Ton 3 Star Split Inverter AC,"₹34,490",4.2,Annual Power Usage: 966.47 UnitsRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty from 1 st Nov 2025 to 31st Jan 2026,10,"₹53,830",35% off,"20,403 Ratings & 1,536 Reviews"
Godrej 2025 Model 1 Ton 5 Star Split Inverter 5-In-1-Convertible CoolingI-sense Technology with Blue F...,"₹29,990",4,"Annual Power Usage: 516.37 UnitsRoom Size: 90 sqft or Below5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor",10,"₹45,050",33% off,"2,336 Ratings & 235 Reviews"
Panasonic 2024 Model 2 Ton 4 Star Split Inverter with Wi-fi AC,"₹48,970",4.2,"Annual Power Usage: 1067.21 UnitsRoom Size: 151 - 200 sqft1 Year Warranty on Product, 5 Years Warranty on ODU Casting, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",10,"₹73,400",33% off,326 Ratings & 21 Reviews
Daikin 2021 Model 0.8 Ton 3 Star Split with PM 2.5 Filter AC,"₹24,599",4.2,Annual Power Usage: 767 UnitsRoom Size: 90 sqft or Below1 Year on Product and 5 Years on Compressor,10,"₹32,000",23% off,"4,571 Ratings & 463 Reviews"
Haier Kinouchi Limited Edition 2025 Model 1.6 Ton 5 Star Split Inverter with Wi-fi AC,"₹45,990",4.1,Annual Power Usage: 836.95 kWhRoom Size: 151 - 200 sqftManufacturer Warranty: 5 years on the product and 12 years on the compressor (1-year warranty card in the box + 4-year promotional warranty post-installation).,10,"₹78,200",41% off,178 Ratings & 16 Reviews
Voltas 2025 Model 1 Ton 3 Star Split Inverter 4-IN-1 Adjustable Mode | Energy Efficient | High Ambient...,"₹27,990",4.1,"Annual Power Usage: 672.93 UnitsRoom Size: 90 sqft or Below5 years warranty from
the date of installation, (Inverter or Fixed Speed
SACs) of Tonnage up to 2.2 Tr (Offer valid only from 31st October 2025 to 30th November 2025). It is applicable only for residential usage only and does not apply to commercial or National Accounts customers, 5 Years warranty on PCB, 10 Years on Inverter Compressor.",10,"₹52,390",46% off,"7,817 Ratings & 861 Reviews"
Daikin 2023 Model 1.5 Ton 5 Star Split Inverter AC,"₹40,109",4.2,"Annual Power Usage: 785.67 UnitsRoom Size: 111 - 150 sqft1 Year on Product, 10 Years on Compressor and 5 Years on PCB",10,"₹80,157",49% off,"14,200 Ratings & 1,256 Reviews"
Daikin 2022 Model 1 Ton 3 Star Split AC,"₹26,452",4.1,Annual Power Usage: 656.44 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product and 5 Years on Compressor,10,"₹46,000",42% off,"4,181 Ratings & 355 Reviews"
Samsung 2025 Model 2 Ton 3 Star Split Inverter with Wi-fi AC,"₹45,890",4,"Annual Power Usage: 2000 UnitsRoom Size: 151 - 200 sqft5 years comprehensive warranty on product + Additional 5 Months Warranty if purchase between 22nd September 2025 -10th November 2025, 10 years on compressor",10,"₹95,990",52% off,352 Ratings & 18 Reviews
"Haier 2025 Model 1.5 Ton 3 Star Split Dual Inverter Intelli-Convertible 7 in1 Convertible HD Filter, F...","₹32,290",4,Annual Power Usage: 1029.15 UnitsRoom Size: 111 - 150 sqftManufacturer Warranty: 5 Years on the Product and 12 Years Warranty on the Compressor (1-Year Warranty Card in the box + 4-Year Promotional Warranty Post-installation). Installation by Haier/authorized Centers & 2 Maintenance Services (paid) Yearly is Mandatory. T&C apply; Excludes Gas/Plastic Parts,10,"₹60,700",46% off,"5,319 Ratings & 534 Reviews"
Godrej 2025 Model 1.4 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling Heavy Duty Cooling At Extre...,"₹28,490",3.9,"Annual Power Usage: 905.88 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor",10,"₹40,450",29% off,"2,554 Ratings & 205 Reviews"
CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & V...,"₹35,490",4.2,"Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",10,"₹65,900",46% off,"35,529 Ratings & 4,403 Reviews"
Lloyd 2022 Model 1.5 Ton 3 Star Window AC,"₹38,012",4.1,Annual Power Usage: 1215.35 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and 5 Years on Compressor,10,"₹40,990",7% off,"3,115 Ratings & 333 Reviews"
"Panasonic 2023 Model 1 Ton 5 Star Split Inverter with Wi-fi 7 in 1 Convertible with True AI Mode, Matt...","₹31,490",4.2,"Annual Power Usage: 523.98 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product, 5 Years Warranty on PCB and 5 Years Warranty on ODU Casing and 10 Years Warranty on Compressor",10,"₹61,900",49% off,"3,860 Ratings & 426 Reviews"
Panasonic 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,"₹41,390",4.3,"Annual Power Usage: 759.55 UnitsRoom Size: 111 - 150 sqft5 years on Product and 10 years on Compressor. 5 years warranty covers PCB, Coils and Motors. Gas Charging: Covered for part replacement (Coils & Compressor) till 5 years.",10,"₹59,300",30% off,"19,993 Ratings & 2,150 Reviews"
Voltas 2025 Model 1 Ton 5 Star Split Inverter 4-IN-1 Adjustable Mode | Energy Efficient | High Ambient...,"₹32,990",4.2,"Annual Power Usage: 518.75 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product,5 Years on PCB and 10 Years Warranty on Compressor",10,"₹58,890",43% off,"1,843 Ratings & 234 Reviews"
Panasonic 2024 Model 1 Ton 5 Star Split Inverter with Wi-fi AC,"₹33,490",4.2,"Annual Power Usage: 516.33 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product, 5 Years Warranty on PCB and 5 Years Warranty on ODU Casing and 10 Years Warranty on Compressor",10,"₹59,700",43% off,"3,860 Ratings & 426 Reviews"
"Hitachi 2023 Model 1 Ton 3 Star Split Inverter ice Clean, Xpandable Plus, Long air throw with Hexa Sen...","₹29,490",4,Annual Power Usage: 669.16 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product and 5 Years Warranty on Compressor,10,"₹61,400",51% off,"2,321 Ratings & 304 Reviews"
"LG 2025 Model 1 Ton 3 Star Split AI Dual Inverter AI Convertible 6-in-1 with VIRAAT Mode, Diet Plus Mo...","₹29,990",4.2,"Annual Power Usage: 650.52 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product,  5 Years on PCB and Motor, 10 Years Warranty on Compressor with Gas Charging",10,"₹62,990",52% off,"5,674 Ratings & 681 Reviews"
"LG 2023 Model 1.5 Ton 5 Star Split Inverter AI Convertible 6-in-1 Cooling , HD Filter with Anti-Virus ...","₹31,990",4.2,"Annual Power Usage: 685.26 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor with Gas Charging",10,"₹75,990",57% off,"42,229 Ratings & 4,040 Reviews"
Whirlpool 2025 Model 1.5 Ton 5 Star Split Inverter AC,"₹34,490",4.2,"Annual Power Usage: 728.95 kWhRoom Size: 111 - 150 sqft1 Year Warranty On Product, 5 Year Warranty On Compressor",10,"₹65,083",47% off,"20,904 Ratings & 2,368 Reviews"
"Godrej 2025 Model 1.5 Ton 4 Star Split Inverter 5-In-1-Convertible Cooling, 4 Way Air Swing And Heavy ...","₹30,990",4,"Annual Power Usage: 835.07 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor",10,"₹46,000",32% off,"9,395 Ratings & 703 Reviews"
Acer 2025 Model 1.5 Ton 3 Star Split Inverter AC,"₹25,960",3.7,Annual Power Usage: 964.77 UnitsRoom Size: 111 - 150 sqft1 year comprehensive warranty and 10 years warranty on compressor with gas charging,10,"₹45,999",43% off,57 Ratings & 7 Reviews
Lloyd 2025 Model 1.5 Ton 3 Star Hot and Cold Split Inverter AC,"₹34,990",4.1,"Annual Power Usage: 989.8 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Year Warranty on Component & 10 Year Warranty on Compressor.",10,"₹58,490",40% off,"19,173 Ratings & 2,108 Reviews"
Daikin 2025 Model 1.5 Ton 3 Star Split Inverter AC,"₹34,490",4.2,Annual Power Usage: 966.47 UnitsRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty from 1 st Nov 2025 to 31st Jan 2026,11,"₹53,830",35% off,"20,403 Ratings & 1,536 Reviews"
Godrej 2025 Model 1 Ton 5 Star Split Inverter 5-In-1-Convertible CoolingI-sense Technology with Blue F...,"₹29,990",4,"Annual Power Usage: 516.37 UnitsRoom Size: 90 sqft or Below5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor",11,"₹45,050",33% off,"2,336 Ratings & 235 Reviews"
Lloyd 2025 Model 1.5 Ton 3 Star Window AC,"₹26,990",4.1,Annual Power Usage: 1161.16 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Window AC and 5 Year Warranty on Compressor,11,"₹43,990",38% off,"3,115 Ratings & 333 Reviews"
CARRIER 2025 Model 1.5 Ton 3 Star Window Inverter AC,"₹44,128",4.3,"Annual Power Usage: 1210.35 kWhRoom Size: 111 - 150 sqft1 Year warranty on Product, 10 (1+9) Years on Compressor",11,"₹47,590",7% off,"2,424 Ratings & 276 Reviews"
Mitsubishi Electric 2025 Model 1 Ton 3 Star Split AC,"₹31,380",2.5,Annual Power Usage: 675.02 kWhRoom Size: 90 sqft or Below,11,"₹44,000",28% off,8 Ratings & 1 Reviews
Lloyd 2024 Model 1.5 Ton 5 Star Window AC,"₹31,900",4.1,"Annual Power Usage: 1043.5 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Year Warranty on Component & 10 Year Warranty on Compressor.",11,"₹50,490",36% off,"1,160 Ratings & 144 Reviews"
Voltas 2025 Model 1 Ton 3 Star Split Inverter 4-IN-1 Adjustable Mode | Energy Efficient | High Ambient...,"₹27,990",4.1,"Annual Power Usage: 672.93 UnitsRoom Size: 90 sqft or Below5 years warranty from
the date of installation, (Inverter or Fixed Speed
SACs) of Tonnage up to 2.2 Tr (Offer valid only from 31st October 2025 to 30th November 2025). It is applicable only for residential usage only and does not apply to commercial or National Accounts customers, 5 Years warranty on PCB, 10 Years on Inverter Compressor.",11,"₹52,390",46% off,"7,817 Ratings & 861 Reviews"
Haier Kinouchi Limited Edition 2025 Model 1.6 Ton 5 Star Split Inverter with Wi-fi AC,"₹45,990",4.1,Annual Power Usage: 836.95 kWhRoom Size: 151 - 200 sqftManufacturer Warranty: 5 years on the product and 12 years on the compressor (1-year warranty card in the box + 4-year promotional warranty post-installation).,11,"₹78,200",41% off,178 Ratings & 16 Reviews
Daikin 2022 Model 1 Ton 5 Star Split Inverter with Wi-fi AC,"₹37,850",4.2,"Annual Power Usage: 523.54 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product, 5 Years on PCB (Printed Circuit Board) and 10 Years on Compressor",11,"₹60,500",37% off,"1,641 Ratings & 165 Reviews"
Lloyd 2025 Model 1.5 Ton 3 Star Split Inverter with Wi-fi AC,"₹37,990",4.1,"Annual Power Usage: 990.77 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Year Warranty on Component & 10 Year Warranty on Compressor.",11,"₹70,990",46% off,"19,173 Ratings & 2,108 Reviews"
Godrej 2025 Model 1.4 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling Heavy Duty Cooling At Extre...,"₹28,490",3.9,"Annual Power Usage: 905.88 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor",11,"₹40,450",29% off,"2,554 Ratings & 205 Reviews"
"Godrej 2025 Model 1.5 Ton 4 Star Split Inverter 5-In-1-Convertible Cooling, 4 Way Air Swing And Heavy ...","₹30,990",4,"Annual Power Usage: 835.07 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor",11,"₹46,000",32% off,"9,395 Ratings & 703 Reviews"
Blue Star 2025 Model 1 Ton 3 Star Window AC,"₹24,349",4.2,Annual Power Usage: 766.37 kWhRoom Size: 90 sqft or BelowWarranty of the Product is Limited to Manufacturing Defects Only,11,"₹30,400",19% off,"1,654 Ratings & 176 Reviews"
"LG 2025 Model 1.5 Ton 3 Star Split AI Dual Inverter 6-in-1 Convertible, Faster Cooling & Energy Saving...","₹32,490",4.1,"Annual Power Usage: 852.44 kWhRoom Size: 111 - 150 sqftManufacturer warranty: 1 Year Comprehensive Warranty on Product, 5 Year on PCB and Motor & 10 Year on Compressor (*Free Gas charging during comprehensive warranty period only | T&C Apply) | Contact Brand for queries/assistance @ [Telephone: 08069379999, WhatsApp: 9711709999 & Email: serviceindia@lge.com] and provide product's model name and seller's details mentioned on your invoice. Brand's service centre will allot you a convenient slot for the service. â For units installed by entities outside of Brand's service network, warranty repairs for defects attributed to installation may be charged by the Brand.",11,"₹72,990",55% off,"39,677 Ratings & 3,779 Reviews"
Daikin 2023 Model 1.5 Ton 3 Star Split Inverter AC,"₹36,850",4.2,Annual Power Usage: 967.4 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 5 Years Warranty on Compressor,11,"₹60,500",39% off,"20,403 Ratings & 1,536 Reviews"
Daikin 2022 Model 1.5 Ton 3 Star Hot and Cold Split Inverter AC,"₹30,990",4.2,Annual Power Usage: 881.05 UnitsRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty from 1 st Nov 2025 to 31st Jan 2026,11,"₹61,300",49% off,"20,403 Ratings & 1,536 Reviews"
Haier 2025 Model 1.5 Ton 4 Star Split Triple Inverter with Wi-fi AC,"₹35,990",4,Annual Power Usage: 913 kWhRoom Size: 111 - 150 sqft5 years warranty on the product and 12 years warranty on the compressor,11,"₹67,600",46% off,207 Ratings & 15 Reviews
CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & V...,"₹35,490",4.2,"Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",11,"₹65,900",46% off,"35,529 Ratings & 4,403 Reviews"
Daikin 2025 Model 1.5 Ton 5 Star Split Inverter AC,"₹41,299",4.2,"Annual Power Usage: 743.67 kWhRoom Size: 111 - 150 sqft1 Year Warranty On The Product, 5 Year Warranty On PCB,10 Year Warranty On Compressor",11,"₹59,990",31% off,"14,200 Ratings & 1,256 Reviews"
Voltas 2023 Model 1.5 Ton 5 Star Window Inverter AC,"₹32,390",4.3,Annual Power Usage: 1114.62 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor,11,"₹48,990",33% off,"8,289 Ratings & 876 Reviews"
"Blue Star 2020 Model 1 Ton Portable with Multi Sensors, Self Diagnosis Hydrophilic Gold Fins for Prote...","₹30,900",3.7,Annual Power Usage: 0 UnitsRoom Size: 90 sqft or Below1 Year on Product and 5 Years Warranty on Compressor From Blue Star,11,"₹39,000",20% off,"4,720 Ratings & 632 Reviews"
Panasonic 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,"₹41,390",4.3,"Annual Power Usage: 759.55 UnitsRoom Size: 111 - 150 sqft5 years on Product and 10 years on Compressor. 5 years warranty covers PCB, Coils and Motors. Gas Charging: Covered for part replacement (Coils & Compressor) till 5 years.",11,"₹59,300",30% off,"19,993 Ratings & 2,150 Reviews"
Hitachi 2023 Model 1.5 Ton 3 Star Split Hot and Cold AC,"₹38,310",4,Annual Power Usage: 1040.2 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and 10 Years Warranty on Compressor,11,"₹65,200",41% off,"10,195 Ratings & 1,239 Reviews"
Godrej 2024 Model 1.5 Ton 3 Star Split Inverter Heavy Duty Cooling at Extreme Temperature AC,"₹29,599",4,"Annual Power Usage: 966.34 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor",11,"₹45,900",35% off,"18,268 Ratings & 1,519 Reviews"
Lloyd 2023 Model 1.5 Ton 5 Star Split AC,"₹37,999",4.1,Annual Power Usage: 780.56 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and 10 Years Warranty on Compressor,12,"₹66,990",43% off,"10,706 Ratings & 1,305 Reviews"
Blue Star 2025 Model 1 Ton 3 Star Split Inverter AC,"₹29,490",4.1,"Annual Power Usage: 676.06 WRoom Size: 90 sqft or Below1 Year Warranty on Product and 5 Year PCB Warranty, 10 Years Warranty on Compressor",12,"₹51,750",43% off,"4,392 Ratings & 411 Reviews"
Daikin 2025 Model 1.5 Ton 3 Star Split Inverter AC,"₹34,490",4.2,Annual Power Usage: 966.47 UnitsRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty from 1 st Nov 2025 to 31st Jan 2026,12,"₹53,830",35% off,"20,403 Ratings & 1,536 Reviews"
Godrej 2025 Model 1 Ton 5 Star Split Inverter 5-In-1-Convertible CoolingI-sense Technology with Blue F...,"₹29,990",4,"Annual Power Usage: 516.37 UnitsRoom Size: 90 sqft or Below5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor",12,"₹45,050",33% off,"2,336 Ratings & 235 Reviews"
"Haier 2023 Model 1.6 Ton 5 Star Split Inverter with Anti Bacterial Filter, 60 High Ambient Performance...","₹39,559",4.1,Annual Power Usage: 836.95 UnitsRoom Size: 151 - 200 sqft5 Years Warranty on Product and 12 Years Warranty on Compressor,12,"₹76,500",48% off,178 Ratings & 16 Reviews
Voltas 2023 Model 1.5 Ton 5 Star Split Inverter AC,"₹35,549",4.2,Annual Power Usage: 751.28 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor,12,"₹75,990",53% off,"38,011 Ratings & 3,641 Reviews"
Haier Kinouchi Limited Edition 2025 Model 1.6 Ton 5 Star Split Inverter with Wi-fi AC,"₹45,990",4.1,Annual Power Usage: 836.95 kWhRoom Size: 151 - 200 sqftManufacturer Warranty: 5 years on the product and 12 years on the compressor (1-year warranty card in the box + 4-year promotional warranty post-installation).,12,"₹78,200",41% off,178 Ratings & 16 Reviews
